BottleID,Treatment,UV,Date,Run,GD,meanvelocity,medianY,SizeMM,Tswimming,Tresting,areaexplored,DOC,Time,TSWP,depth
2_701,2.5,0,701,12,160.60478981877043,3.6373907101812115,4.255185282258067,0.884931634,1148,412,328.69839132835244,2.5,0.9833333333333333,73.58974358974359,35.74481471774193
2_701,2.5,0,701,13,183.64153868422434,5.0419007452902145,13.261759879032258,0.884931634,947,613,1343.7101416775756,2.5,1.3,60.705128205128204,26.738240120967742
2_701,2.5,0,701,14,153.86773556395943,3.918277301334912,10.158738709677419,0.884931634,1021,539,710.109865421004,2.5,1.6166666666666667,65.44871794871794,29.84126129032258
2_701,2.5,0,701,15,129.04050129763903,3.68282440586017,31.289767258064515,0.884931634,911,649,218.77006497576218,2.5,1.9333333333333333,58.3974358974359,8.710232741935485
2_701,2.5,0,701,16,203.5064737198089,4.319321074869413,11.661056653225806,0.884931634,1225,335,1476.481510789432,2.5,2.25,78.52564102564102,28.338943346774194
2_701,2.5,0,701,17,188.2421953797437,3.569873872992951,17.16714052419355,0.884931634,1371,189,807.60917467635,2.5,2.566666666666667,87.88461538461539,22.83285947580645
2_701,2.5,0,701,18,164.99409984210087,3.9647380738397624,6.1389971774193555,0.884931634,1082,478,472.34066882372605,2.5,2.8833333333333333,69.35897435897436,33.861002822580645
2_701,2.5,0,701,19,181.86538821596065,4.294732146789261,10.707409072580647,0.884931634,1101,459,1267.6177009008904,2.5,3.2,70.57692307692308,29.292590927419354
2_701,2.5,0,701,2,138.6397092122715,3.6227461703709136,5.528694153225808,0.884931634,995,565,389.6659943969456,2.5,3.5166666666666666,63.782051282051285,34.47130584677419
2_701,2.5,0,701,3,171.26057389498015,3.7449747024974633,7.07116935483871,0.884931634,1189,371,912.4066470144571,2.5,3.8333333333333335,76.21794871794872,32.92883064516129
2_701,2.5,0,701,4,101.19955532377284,3.368999280945063,5.28556814516129,0.884931634,781,779,65.87585260215202,2.5,4.15,50.06410256410256,34.71443185483871
2_701,2.5,0,701,5,186.44090051462805,4.534577561627997,9.30871431451613,0.884931634,1069,491,915.8832443250476,2.5,4.466666666666667,68.52564102564102,30.69128568548387
2_701,2.5,0,701,6,156.82134155681288,4.596792424438709,23.04799637096774,0.884931634,887,673,730.6106216310403,2.5,4.783333333333333,56.85897435897436,16.95200362903226
2_701,2.5,0,701,7,131.07684819496777,3.921746896512269,4.34056310483871,0.884931634,869,691,816.1810594698755,2.5,5.1,55.705128205128204,35.65943689516129
2_701,2.5,0,701,8,200.01688451211066,4.510354724470838,13.45224495967742,0.884931634,1153,407,872.4229183144445,2.5,5.416666666666667,73.91025641025641,26.547755040322578
2_701,2.5,0,701,9,178.9281157651496,4.299566552582154,17.975829133064515,0.884931634,1082,478,1410.832399460089,2.5,5.733333333333333,69.35897435897436,22.024170866935485
2_706,5,60,706,1,112.78571543511347,2.989223854549389,3.324584475806454,0.8086335455,981,579,39.84240478577636,5,0.03333333333333333,62.88461538461539,36.675415524193546
2_706,5,60,706,10,148.23761378150945,3.2333707704020522,2.841562500000001,0.8086335455,1192,368,52.35233601073674,5,0.35,76.41025641025641,37.1584375
2_706,5,60,706,11,172.38707451208595,3.897446902012378,3.0686692540322604,0.8086335455,1150,410,190.04128031737156,5,0.6666666666666666,73.71794871794872,36.93133074596774
2_706,5,60,706,12,165.87748666508998,3.43103791033599,3.495602016129035,0.8086335455,1257,303,173.06452946274513,5,0.9833333333333333,80.57692307692308,36.504397983870966
2_706,5,60,706,13,85.20030373996815,2.832746671661345,4.016686088709677,0.8086335455,782,778,10.409502080831476,5,1.3,50.12820512820513,35.983313911290324
2_706,5,60,706,14,177.24368234241754,3.6229054566846353,2.796516532258064,0.8086335455,1272,288,132.38350824159338,5,1.6166666666666667,81.53846153846153,37.20348346774193
2_706,5,60,706,15,142.732222926941,3.0593881253919757,11.633994153225805,0.8086335455,1213,347,276.56313273952816,5,1.9333333333333333,77.75641025641026,28.366005846774193
2_706,5,60,706,16,56.04875416444854,2.703650479175625,20.18539495967742,0.8086335455,539,1021,31.962970250161987,5,2.25,34.55128205128205,19.81460504032258
2_706,5,60,706,17,112.51622772202703,2.563910535295971,2.9158534274193557,0.8086335455,1141,419,18.081790442760706,5,2.566666666666667,73.14102564102564,37.08414657258064
2_706,5,60,706,18,120.50091491610763,2.684681909013538,2.840951411290323,0.8086335455,1167,393,111.27790031024094,5,2.8833333333333333,74.8076923076923,37.15904858870968
2_706,5,60,706,19,96.69981645159919,2.4868399878749545,3.2650469758064524,0.8086335455,1011,549,31.826078949711697,5,3.2,64.8076923076923,36.734953024193544
2_706,5,60,706,2,135.21389811977753,3.403253970100886,3.436501008064517,0.8086335455,1033,527,24.493728431144667,5,3.5166666666666666,66.21794871794872,36.56349899193548
2_706,5,60,706,3,63.349194471896126,2.8845517622929937,6.9910294354838705,0.8086335455,571,989,71.41941173377612,5,3.8333333333333335,36.6025641025641,33.00897056451613
2_706,5,60,706,4,131.9991620211602,3.335255794509393,4.514723387096775,0.8086335455,1029,531,207.6120110839861,5,4.15,65.96153846153847,35.48527661290323
2_706,5,60,706,5,156.4748317551306,3.507194504856375,3.437810483870967,0.8086335455,1160,400,194.03667129985362,5,4.466666666666667,74.35897435897436,36.56218951612903
2_706,5,60,706,6,133.47114430857144,3.6839169342068554,3.7260261088709674,0.8086335455,942,618,106.96938428807005,5,4.783333333333333,60.38461538461539,36.27397389112903
2_706,5,60,706,7,145.16318416536353,3.517467649859694,4.708002016129033,0.8086335455,1073,487,89.63972005052764,5,5.1,68.78205128205128,35.29199798387097
2_706,5,60,706,8,170.4114903687465,3.79340646368785,3.0744309475806455,0.8086335455,1168,392,132.76371642876552,5,5.416666666666667,74.87179487179488,36.925569052419355
2_706,5,60,706,9,149.1337403300334,3.66145160394794,3.829780241935484,0.8086335455,1059,501,136.96801850721104,5,5.733333333333333,67.88461538461539,36.17021975806452
2_707,5,60,707,1,176.9595671737257,3.892511629878908,3.290843649193547,0.794482039,1182,378,45.01692035944294,5,0.03333333333333333,75.76923076923077,36.70915635080645
2_707,5,60,707,10,133.2889342706679,3.341863347191288,2.891409879032256,0.794482039,1037,523,42.29438647687002,5,0.35,66.47435897435898,37.10859012096775
2_707,5,60,707,11,105.93219354365334,2.552582976955502,2.5122729838709694,0.794482039,1079,481,49.95506411782139,5,0.6666666666666666,69.16666666666667,37.48772701612903
2_707,5,60,707,12,119.54408893791144,3.327779777714879,2.8690614919354847,0.794482039,934,626,46.43697066442238,5,0.9833333333333333,59.87179487179487,37.13093850806452
2_707,5,60,707,13,143.7347203459622,3.5830323384420106,2.78900887096774,0.794482039,1043,517,56.76538592218821,5,1.3,66.85897435897436,37.21099112903226
2_707,5,60,707,14,123.42144067992584,3.6799970844932015,2.830693850806451,0.794482039,872,688,76.51151777362539,5,1.6166666666666667,55.8974358974359,37.169306149193545
2_707,5,60,707,15,133.34798933257426,3.5705949769793315,2.8842514112903213,0.794482039,971,589,58.60677268619604,5,1.9333333333333333,62.243589743589745,37.11574858870968
2_707,5,60,707,16,97.30433441998093,3.104187355729453,2.564826612903225,0.794482039,815,745,44.60592513656362,5,2.25,52.243589743589745,37.435173387096775
2_707,5,60,707,17,139.07070863177793,3.3729836048752113,2.9395985887096776,0.794482039,1072,488,89.69969235325958,5,2.566666666666667,68.71794871794872,37.06040141129032
2_707,5,60,707,18,142.84762895128912,3.361120681206803,2.6804096774193553,0.794482039,1105,455,74.52495822905763,5,2.8833333333333333,70.83333333333333,37.319590322580645
2_707,5,60,707,19,109.5783757619929,3.134254972290226,2.913147177419355,0.794482039,909,651,33.533319363846424,5,3.2,58.26923076923077,37.086852822580646
2_707,5,60,707,2,136.72838046874088,3.1797297783428107,2.933487701612904,0.794482039,1118,442,35.52962630560594,5,3.5166666666666666,71.66666666666667,37.066512298387096
2_707,5,60,707,3,142.81548878079153,3.601554518235286,2.8749977822580637,0.794482039,1031,529,35.32681467753412,5,3.8333333333333335,66.08974358974359,37.12500221774194
2_707,5,60,707,4,162.8414576374382,3.9057914193481493,3.112580342741934,0.794482039,1084,476,27.402076964075505,5,4.15,69.48717948717949,36.887419657258064
2_707,5,60,707,5,185.22797817720982,4.023331188477407,3.093592943548388,0.794482039,1197,363,87.72561003980967,5,4.466666666666667,76.73076923076923,36.90640705645161
2_707,5,60,707,6,178.39202466013143,3.710554112930734,2.667664112903225,0.794482039,1250,310,120.14214667186417,5,4.783333333333333,80.12820512820512,37.332335887096775
2_707,5,60,707,7,161.6466515203783,3.519943835452124,2.709916532258065,0.794482039,1194,366,57.94936642127719,5,5.1,76.53846153846153,37.29008346774194
2_707,5,60,707,8,165.35505709455416,3.735214148095924,2.82052358870968,0.794482039,1151,409,47.81765050107821,5,5.416666666666667,73.78205128205128,37.179476411290324
2_707,5,60,707,9,174.10916573960657,3.756712289817237,2.8866957661290327,0.794482039,1205,355,81.77646844577566,5,5.733333333333333,77.24358974358974,37.11330423387097
2_711,2.5,0,711,1,134.5732826490791,3.683058261974796,5.201587096774194,0.6640903825,950,610,97.38376309480805,2.5,0.03333333333333333,60.8974358974359,34.79841290322581
2_711,2.5,0,711,10,158.33365081961847,4.356269758000084,11.224040927419356,0.6640903825,945,615,1014.3408348621083,2.5,0.35,60.57692307692308,28.775959072580644
2_711,2.5,0,711,11,137.79304172118142,3.8605809102917217,4.419655443548388,0.6640903825,928,632,147.63030929457798,2.5,0.6666666666666666,59.48717948717949,35.580344556451614
2_711,2.5,0,711,12,112.04407680492906,4.427273551562546,7.942145362903226,0.6640903825,658,902,345.3234499570331,2.5,0.9833333333333333,42.17948717948718,32.057854637096774
2_711,2.5,0,711,13,130.62527520154487,4.136732223191433,8.359082459677419,0.6640903825,821,739,668.803553659395,2.5,1.3,52.62820512820513,31.640917540322583
2_711,2.5,0,711,14,177.87981810606985,4.446995452651747,10.551014012096775,0.6640903825,1040,520,996.8207348192354,2.5,1.6166666666666667,66.66666666666667,29.448985987903225
2_711,2.5,0,711,15,178.07806095994755,4.163695669926831,20.283998487903226,0.6640903825,1112,448,621.5738412464937,2.5,1.9333333333333333,71.28205128205128,19.716001512096774
2_711,2.5,0,711,2,133.39970981730127,3.713482286134725,5.4666250000000005,0.6640903825,934,626,358.53688290935753,2.5,3.5166666666666666,59.87179487179487,34.533375
2_711,2.5,0,711,3,130.08061799563237,3.865252649013076,10.70077439516129,0.6640903825,875,685,209.53699698968506,2.5,3.8333333333333335,56.08974358974359,29.29922560483871
2_711,2.5,0,711,4,146.87734359478742,4.573426267622123,5.176619758064517,0.6640903825,835,725,1313.4986544891242,2.5,4.15,53.52564102564103,34.82338024193548
2_711,2.5,0,711,5,128.70167542532323,4.161994478928364,8.92220070564516,0.6640903825,804,756,347.1244368247715,2.5,4.466666666666667,51.53846153846154,31.07779929435484
2_711,2.5,0,711,6,87.76648316723033,3.6628066811364186,6.281206250000002,0.6640903825,623,937,181.9258586110704,2.5,4.783333333333333,39.93589743589744,33.718793749999996
2_711,2.5,0,711,7,114.75380166148123,4.355618749194908,9.496056653225805,0.6640903825,685,875,284.4190164156326,2.5,5.1,43.91025641025641,30.503943346774193
2_711,2.5,0,711,8,138.12098246575673,4.305929909004406,7.868029032258066,0.6640903825,834,726,1317.3394185667378,2.5,5.416666666666667,53.46153846153846,32.131970967741935
2_711,2.5,0,711,9,117.05282700025133,4.085065103364476,8.887063104838708,0.6640903825,745,815,185.33369511848483,2.5,5.733333333333333,47.756410256410255,31.11293689516129
3_624,20,60,624,1,158.82249116348717,3.22104896275403,2.601142741935483,0.9235162225,1282,278,121.64582351307247,20,0.05,82.17948717948718,37.39885725806452
3_624,20,60,624,10,90.38517534432602,2.784377439517152,4.295429838709678,0.9235162225,844,716,30.87865073737203,20,0.36666666666666664,54.1025641025641,35.70457016129032
3_624,20,60,624,11,102.18899963070024,2.8630538689635845,5.691069153225806,0.9235162225,928,632,15.330855106635932,20,0.6833333333333333,59.48717948717949,34.308930846774196
3_624,20,60,624,12,99.39929226958881,2.731904438699058,3.812713407258064,0.9235162225,946,614,22.973869775361084,20,1,60.64102564102564,36.187286592741934
3_624,20,60,624,13,137.57688685152868,3.251817325581587,3.439643750000001,0.9235162225,1100,460,55.188573489512976,20,1.3166666666666667,70.51282051282051,36.56035625
3_624,20,60,624,14,112.83485649477255,3.0275606489825453,4.675352419354837,0.9235162225,969,591,19.711833016730353,20,1.6333333333333333,62.11538461538461,35.32464758064516
3_624,20,60,624,15,142.41613144165808,3.0079767810585785,6.178717943548386,0.9235162225,1231,329,253.23544390366246,20,1.95,78.91025641025641,33.821282056451615
3_624,20,60,624,16,146.7823603837505,3.15139667215319,5.829960887096773,0.9235162225,1211,349,254.4165018440782,20,2.2666666666666666,77.62820512820512,34.170039112903225
3_624,20,60,624,17,187.08814261782624,3.611203940655889,7.187450806451612,0.9235162225,1347,213,534.6554946321642,20,2.5833333333333335,86.34615384615384,32.812549193548385
3_624,20,60,624,18,152.58773714767005,3.495401908228565,4.225329233870968,0.9235162225,1135,425,220.43021501818478,20,2.9,72.75641025641026,35.774670766129034
3_624,20,60,624,19,105.47377595414243,2.7588714032270656,4.081199596774196,0.9235162225,994,566,16.38229241799752,20,3.216666666666667,63.717948717948715,35.9188004032258
3_624,20,60,624,2,205.01631375825025,3.834837523535616,7.2592537298387105,0.9235162225,1390,170,437.0142931289986,20,3.533333333333333,89.1025641025641,32.74074627016129
3_624,20,60,624,3,190.6000355078772,3.6119540256594806,9.365458266129032,0.9235162225,1372,188,582.1763444825633,20,3.85,87.94871794871794,30.634541733870968
3_624,20,60,624,4,148.48938084945513,3.7193871889073544,4.967540120967741,0.9235162225,1038,522,77.5948821931033,20,4.166666666666667,66.53846153846153,35.03245987903226
3_624,20,60,624,5,140.82869942992158,3.263410147217434,3.7405612903225793,0.9235162225,1122,438,19.469151553112347,20,4.483333333333333,71.92307692307692,36.25943870967742
3_624,20,60,624,6,151.23950706667782,3.5298269153802724,4.009091129032258,0.9235162225,1114,446,215.2059766188223,20,4.8,71.41025641025641,35.99090887096774
3_624,20,60,624,7,157.6529786751634,3.316324794137741,3.7780559475806452,0.9235162225,1236,324,120.91191711953734,20,5.116666666666666,79.23076923076923,36.22194405241935
3_624,20,60,624,8,139.3887566646575,3.0050644057057174,5.404163004032257,0.9235162225,1206,354,53.32068104797461,20,5.433333333333334,77.3076923076923,34.595836995967744
3_624,20,60,624,9,105.98778572404113,2.9441051590011424,3.8396886088709667,0.9235162225,936,624,25.638912057068357,20,5.75,60,36.160311391129035
3_630,5,0,630,1,67.25602292840148,2.3222531157216975,3.858414112903224,0.7496315179999999,753,807,18.254266802710788,5,0.05,48.26923076923077,36.141585887096774
3_630,5,0,630,10,236.45763694038442,4.942040643448549,11.17061431451613,0.7496315179999999,1244,316,1312.2193187567225,5,0.36666666666666664,79.74358974358974,28.82938568548387
3_630,5,0,630,11,206.5329756353267,4.334025315995556,7.2098864919354835,0.7496315179999999,1239,321,925.1713005515551,5,0.6833333333333333,79.42307692307692,32.790113508064515
3_630,5,0,630,12,193.44608026390804,3.874882963683828,5.784303830645163,0.7496315179999999,1298,262,687.9666285806218,5,1,83.2051282051282,34.215696169354835
3_630,5,0,630,13,227.94498516289678,4.633752630363813,11.677119556451615,0.7496315179999999,1279,281,1142.60415180897,5,1.3166666666666667,81.98717948717949,28.322880443548385
3_630,5,0,630,14,228.16731421426843,4.976803833532701,20.106957358870964,0.7496315179999999,1192,368,1208.051444423836,5,1.6333333333333333,76.41025641025641,19.893042641129036
3_630,5,0,630,15,213.07307696283846,5.177476636480186,14.615408669354839,0.7496315179999999,1070,490,1313.8238437510602,5,1.95,68.58974358974359,25.38459133064516
3_630,5,0,630,16,165.94101846916118,4.10120387851539,9.904132963709678,0.7496315179999999,1052,508,1002.3380545371488,5,2.2666666666666666,67.43589743589743,30.095867036290322
3_630,5,0,630,17,212.77124255663102,4.748542752336829,9.38937802419355,0.7496315179999999,1165,395,1061.3200757767634,5,2.5833333333333335,74.67948717948718,30.610621975806453
3_630,5,0,630,18,160.7441247979364,3.94650353611553,9.853543548387098,0.7496315179999999,1059,501,1068.3506109590398,5,2.9,67.88461538461539,30.146456451612902
3_630,5,0,630,19,172.06948251203883,3.599200760509259,7.532192137096774,0.7496315179999999,1243,317,436.9781156862074,5,3.216666666666667,79.67948717948718,32.46780786290323
3_630,5,0,630,2,141.63489169503188,3.150134460283002,9.873185685483868,0.7496315179999999,1169,391,323.94002088358707,5,3.533333333333333,74.93589743589743,30.126814314516132
3_630,5,0,630,3,148.83940682519,3.40353964595861,10.310376008064518,0.7496315179999999,1137,423,363.4016375876598,5,3.85,72.88461538461539,29.689623991935484
3_630,5,0,630,4,200.54609179956074,3.9833448332991437,12.501565524193547,0.7496315179999999,1309,251,730.4053645248163,5,4.166666666666667,83.91025641025641,27.498434475806455
3_630,5,0,630,5,176.8059717642163,3.9869516616388756,8.25572116935484,0.7496315179999999,1153,407,948.7413133239361,5,4.483333333333333,73.91025641025641,31.744278830645158
3_630,5,0,630,6,172.59629065895444,4.013867224626847,4.078493346774193,0.7496315179999999,1118,442,780.9568047057862,5,4.8,71.66666666666667,35.921506653225805
3_630,5,0,630,7,176.21061054606596,3.478721240848682,20.36348366935484,0.7496315179999999,1317,243,319.80539598654497,5,5.116666666666666,84.42307692307692,19.63651633064516
3_630,5,0,630,8,180.2486904150374,3.8731123560255973,8.836648286290323,0.7496315179999999,1210,350,796.3777124891617,5,5.433333333333334,77.56410256410257,31.163351713709677
3_630,5,0,630,9,212.66795296594898,4.5621838095005565,11.244250504032259,0.7496315179999999,1212,348,762.2278481401997,5,5.75,77.6923076923077,28.75574949596774
3_701,2.5,0,701,1,175.67211589651848,3.3193859108353783,20.093469758064515,0.7804322134999999,1376,184,625.07639719707,2.5,0.05,88.2051282051282,19.906530241935485
3_701,2.5,0,701,10,221.55948417543095,4.47247405944193,21.579550201612903,0.7804322134999999,1288,272,1106.2520788110007,2.5,0.36666666666666664,82.56410256410257,18.420449798387097
3_701,2.5,0,701,11,217.73635025355026,4.440113809092005,16.60362943548387,0.7804322134999999,1275,285,791.012084850916,2.5,0.6833333333333333,81.73076923076923,23.39637056451613
3_701,2.5,0,701,12,210.0011715371946,4.479106201777736,12.18676754032258,0.7804322134999999,1219,341,1025.5739843154959,2.5,1,78.14102564102564,27.813232459677423
3_701,2.5,0,701,13,213.04891849463414,4.260978369892682,8.828136693548387,0.7804322134999999,1300,260,583.2272249492474,2.5,1.3166666666666667,83.33333333333333,31.171863306451613
3_701,2.5,0,701,14,196.0987259655817,4.158700550656708,14.188519556451615,0.7804322134999999,1226,334,1003.1675470861524,2.5,1.6333333333333333,78.58974358974359,25.811480443548383
3_701,2.5,0,701,15,178.65754447826478,4.673134966232278,14.361632258064517,0.7804322134999999,994,566,1114.5846500484338,2.5,1.95,63.717948717948715,25.638367741935483
3_701,2.5,0,701,16,155.68212640767007,4.7902192740821565,8.47972883064516,0.7804322134999999,845,715,774.0032961890636,2.5,2.2666666666666666,54.166666666666664,31.520271169354842
3_701,2.5,0,701,17,97.01139272068129,3.775892531044481,5.672038104838711,0.7804322134999999,668,892,198.71101542732288,2.5,2.5833333333333335,42.82051282051282,34.32796189516129
3_701,2.5,0,701,18,172.93285939853197,3.6318694219400904,4.953310483870968,0.7804322134999999,1238,322,643.4508022695097,2.5,2.9,79.35897435897436,35.046689516129035
3_701,2.5,0,701,19,176.83842672236813,4.157142038681349,11.304224495967741,0.7804322134999999,1106,454,280.5511615730286,2.5,3.216666666666667,70.8974358974359,28.69577550403226
3_701,2.5,0,701,2,179.36693467633538,3.8733723435089034,4.700625302419354,0.7804322134999999,1204,356,765.3840121511847,2.5,3.533333333333333,77.17948717948718,35.299374697580646
3_701,2.5,0,701,3,164.311946661681,3.6670477366555416,6.600456451612903,0.7804322134999999,1165,395,329.78715060605566,2.5,3.85,74.67948717948718,33.3995435483871
3_701,2.5,0,701,4,158.21134043569762,3.5645535973380746,12.02059506048387,0.7804322134999999,1154,406,592.9248424295432,2.5,4.166666666666667,73.97435897435898,27.97940493951613
3_701,2.5,0,701,5,176.37167923167047,4.222526390445149,6.38159939516129,0.7804322134999999,1086,474,393.67695805190823,2.5,4.483333333333333,69.61538461538461,33.61840060483871
3_701,2.5,0,701,6,164.92005478292097,4.049028729325727,6.291158266129032,0.7804322134999999,1059,501,728.9496855472306,2.5,4.8,67.88461538461539,33.70884173387097
3_701,2.5,0,701,7,211.69461017119795,4.496780935009107,17.38468810483871,0.7804322134999999,1224,336,962.8077774547855,2.5,5.116666666666666,78.46153846153847,22.61531189516129
3_701,2.5,0,701,8,228.1787234067621,4.598951014399856,9.087500201612905,0.7804322134999999,1290,270,478.349591374915,2.5,5.433333333333334,82.6923076923077,30.912499798387095
3_701,2.5,0,701,9,141.3091687786972,4.353126052424321,8.864365524193548,0.7804322134999999,844,716,269.06230985205383,2.5,5.75,54.1025641025641,31.13563447580645
3_706,2.5,60,706,1,154.8242933594796,5.2075441492192365,6.699190927419357,0.8629000579999999,773,787,496.5363813863878,2.5,0.05,49.55128205128205,33.30080907258064
3_706,2.5,60,706,10,161.09628251163682,3.7905007649796896,4.194163709677418,0.8629000579999999,1105,455,251.47047809742548,2.5,0.36666666666666664,70.83333333333333,35.80583629032258
3_706,2.5,60,706,11,147.01887880969164,2.7840428616547577,19.935896169354837,0.8629000579999999,1373,187,166.98486278828835,2.5,0.6833333333333333,88.01282051282051,20.064103830645163
3_706,2.5,60,706,12,171.9892036959755,4.990758142963575,3.533445866935482,0.8629000579999999,896,664,196.39742151312893,2.5,1,57.43589743589744,36.46655413306452
3_706,2.5,60,706,13,86.00319735709462,2.8594413443535296,5.950781854838712,0.8629000579999999,782,778,75.03017791618645,2.5,1.3166666666666667,50.12820512820513,34.04921814516129
3_706,2.5,60,706,14,173.01382062359596,3.6721300703783637,5.43388810483871,0.8629000579999999,1225,335,121.09730170503653,2.5,1.6333333333333333,78.52564102564102,34.56611189516129
3_706,2.5,60,706,15,187.96780872858952,4.106859686506997,3.6654410282258074,0.8629000579999999,1190,370,247.78431569491286,2.5,1.95,76.28205128205128,36.33455897177419
3_706,2.5,60,706,16,141.6513057267056,4.615205449742287,3.655794556451614,0.8629000579999999,798,762,243.17474522831174,2.5,2.2666666666666666,51.15384615384615,36.34420544354839
3_706,2.5,60,706,17,126.64428624924072,3.8332380005590907,4.368847782258066,0.8629000579999999,859,701,287.0129863035217,2.5,2.5833333333333335,55.06410256410256,35.631152217741935
3_706,2.5,60,706,18,73.52157892975505,3.4818962698973244,6.292205846774193,0.8629000579999999,549,1011,477.0341489477762,2.5,2.9,35.19230769230769,33.707794153225805
3_706,2.5,60,706,19,156.00311710622506,3.7730986462900944,3.5497270161290353,0.8629000579999999,1075,485,184.8511653328783,2.5,3.216666666666667,68.91025641025641,36.45027298387097
3_706,2.5,60,706,2,214.88892515385794,5.149412031336688,7.173221169354837,0.8629000579999999,1085,475,559.560608468862,2.5,3.533333333333333,69.55128205128206,32.82677883064516
3_706,2.5,60,706,3,106.58667623336963,4.218041981838067,6.807702822580647,0.8629000579999999,657,903,289.12514547616263,2.5,3.85,42.11538461538461,33.192297177419356
3_706,2.5,60,706,4,133.9116321393231,4.034417654255389,4.838775,0.8629000579999999,863,697,276.4834812300137,2.5,4.166666666666667,55.32051282051282,35.161225
3_706,2.5,60,706,5,101.94588974766005,2.8779512849502296,5.013109879032259,0.8629000579999999,921,639,360.0776508088125,2.5,4.483333333333333,59.03846153846154,34.98689012096774
3_706,2.5,60,706,6,200.0148872135467,3.9337269799941104,5.966364616935483,0.8629000579999999,1322,238,513.493062625595,2.5,4.8,84.74358974358974,34.03363538306452
3_706,2.5,60,706,7,178.61393924264482,3.8127770281681155,5.616254435483871,0.8629000579999999,1218,342,510.28351971988934,2.5,5.116666666666666,78.07692307692308,34.38374556451613
3_706,2.5,60,706,8,78.03096225625549,3.7780354165039904,4.930787500000002,0.8629000579999999,537,1023,75.64789590209942,2.5,5.433333333333334,34.42307692307692,35.0692125
3_706,2.5,60,706,9,140.31829095261676,4.062667666779549,4.405076612903226,0.8629000579999999,898,662,235.04390262976148,2.5,5.75,57.56410256410256,35.59492338709677
3_707,2.5,60,707,1,103.9527377996969,2.3854997200283488,2.304764717741936,0.8149719005,1133,427,172.32786922289625,2.5,0.05,72.62820512820512,37.69523528225806
3_707,2.5,60,707,10,103.9558049910179,3.764416336722097,4.4419601814516145,0.8149719005,718,842,162.88066616222972,2.5,0.36666666666666664,46.02564102564103,35.55803981854839
3_707,2.5,60,707,11,170.3420742983453,3.9193751608468825,2.391582963709677,0.8149719005,1130,430,48.07723899694471,2.5,0.6833333333333333,72.43589743589743,37.60841703629032
3_707,2.5,60,707,12,137.83486689777007,3.756505806438178,3.5239739919354856,0.8149719005,954,606,123.48861159944803,2.5,1,61.15384615384615,36.476026008064515
3_707,2.5,60,707,13,103.13443534993343,3.01291608887446,7.476757661290324,0.8149719005,890,670,89.83258316082429,2.5,1.3166666666666667,57.05128205128205,32.52324233870968
3_707,2.5,60,707,14,134.00202790899613,3.9279061168364144,4.109920766129033,0.8149719005,887,673,211.93083239717217,2.5,1.6333333333333333,56.85897435897436,35.890079233870964
3_707,2.5,60,707,15,108.75106164796951,3.1382104360124385,4.70180383064516,0.8149719005,901,659,157.90774789422724,2.5,1.95,57.756410256410255,35.29819616935484
3_707,2.5,60,707,16,117.79245523925286,3.594605441573444,5.584521471774192,0.8149719005,852,708,107.8754972317564,2.5,2.2666666666666666,54.61538461538461,34.415478528225805
3_707,2.5,60,707,17,100.37122149162207,2.8121247400669973,9.335645866935485,0.8149719005,928,632,263.9032972951561,2.5,2.5833333333333335,59.48717948717949,30.664354133064514
3_707,2.5,60,707,18,94.76739134823433,2.756098629814421,22.09155524193548,0.8149719005,894,666,197.98361832856932,2.5,2.9,57.30769230769231,17.90844475806452
3_707,2.5,60,707,19,162.13089934675267,3.4866860074570467,8.958647782258062,0.8149719005,1209,351,506.03507366900766,2.5,3.216666666666667,77.5,31.041352217741938
3_707,2.5,60,707,2,126.01218801945704,2.876485415720705,3.4475006048387082,0.8149719005,1139,421,100.78821062882405,2.5,3.533333333333333,73.01282051282051,36.55249939516129
3_707,2.5,60,707,3,104.87277159036103,2.697024788673973,4.570507056451614,0.8149719005,1011,549,231.11017417002245,2.5,3.85,64.8076923076923,35.42949294354838
3_707,2.5,60,707,4,171.57895151571208,3.4395163757968494,2.70197237903226,0.8149719005,1297,263,63.60840807410952,2.5,4.166666666666667,83.14102564102564,37.29802762096774
3_707,2.5,60,707,5,137.17413910526957,3.715132934101051,3.4753487903225806,0.8149719005,960,600,244.12298819122674,2.5,4.483333333333333,61.53846153846154,36.52465120967742
3_707,2.5,60,707,6,150.99865275377633,3.1158452155541148,2.2699326612903232,0.8149719005,1260,300,56.26646484900743,2.5,4.8,80.76923076923077,37.730067338709674
3_707,2.5,60,707,7,131.3910321466886,3.4367875611809895,4.620267137096775,0.8149719005,994,566,129.94617075785263,2.5,5.116666666666666,63.717948717948715,35.379732862903225
3_707,2.5,60,707,8,134.3818274285984,3.0016559391267683,12.616537500000002,0.8149719005,1164,396,259.2373690621124,2.5,5.433333333333334,74.61538461538461,27.3834625
3_707,2.5,60,707,9,176.18472873422675,3.901876445562092,2.550509677419353,0.8149719005,1174,386,164.36251890175885,2.5,5.75,75.25641025641026,37.449490322580644
3_711,2.5,0,711,1,134.4716110537656,3.7920410926224575,9.209019556451612,0.795190035,922,638,416.9610876742825,2.5,0.05,59.1025641025641,30.79098044354839
3_711,2.5,0,711,10,193.03128145352164,5.003801912055397,6.071777419354841,0.795190035,1003,557,1503.5382383382564,2.5,0.36666666666666664,64.2948717948718,33.92822258064516
